question_id,doc_id,conflict_type,question,supports_gold_a3,source_a3,label_current
dragged-0346,4,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,5,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,6,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,7,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,8,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,9,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,10,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,11,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0346,12,conflicting_opinions,Can we predict when a volcano will erupt?,,undetermined,
dragged-0347,0,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,1,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,2,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,3,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,4,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,5,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,6,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,7,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,8,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,9,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0347,10,conflicting_opinions,Is telepathy a natural human ability?,,undetermined,
dragged-0351,0,conflicting_opinions,Can renewable energy sources provide a stable power supply?,,undetermined,
dragged-0351,1,conflicting_opinions,Can renewable energy sources provide a stable power supply?,,undetermined,
dragged-0351,2,conflicting_opinions,Can renewable energy sources provide a stable power supply?,,undetermined,
dragged-0351,3,conflicting_opinions,Can renewable energy sources provide a stable power supply?,,undetermined,
dragged-0351,4,conflicting_opinions,Can renewable energy sources provide a stable power supply?,,undetermined,
dragged-0351,5,conflicting_opinions,Can renewable energy sources provide a stable power supply?,,undetermined,
dragged-0351,6,conflicting_opinions,Can renewable energy sources provide a stable power supply?,,undetermined,
dragged-0360,0,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,1,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,2,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,3,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,4,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,5,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,6,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,7,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0360,8,conflicting_opinions,Do fires benefit forests?,,undetermined,
dragged-0361,0,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,1,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,2,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,3,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,4,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,5,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,6,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,7,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0361,8,conflicting_opinions,Which is the oldest still-running university in the world?,,undetermined,
dragged-0363,0,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,1,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,2,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,3,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,4,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,5,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,6,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,7,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0363,8,conflicting_opinions,Do birds descend from dinosaurs?,,undetermined,
dragged-0365,0,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,1,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,2,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,3,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,4,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,5,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,6,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,7,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0365,8,conflicting_opinions,Are pesticides harmful to all insects?,,undetermined,
dragged-0368,0,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,1,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,2,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,3,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,4,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,5,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,6,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,7,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0368,8,conflicting_opinions,when was the first temple built,,undetermined,
dragged-0377,0,conflicting_opinions,Can a chicken live without its head?,,undetermined,
dragged-0377,1,conflicting_opinions,Can a chicken live without its head?,,undetermined,
dragged-0377,2,conflicting_opinions,Can a chicken live without its head?,,undetermined,
dragged-0377,3,conflicting_opinions,Can a chicken live without its head?,,undetermined,
dragged-0377,4,conflicting_opinions,Can a chicken live without its head?,,undetermined,
dragged-0377,5,conflicting_opinions,Can a chicken live without its head?,,undetermined,
dragged-0378,0,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,1,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,2,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,3,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,4,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,5,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,6,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,7,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,8,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,9,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,10,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,11,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,12,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,13,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0378,14,conflicting_opinions,Are identical twins genetically identical?,,undetermined,
dragged-0383,0,conflicting_opinions,Did Pharaoh Ramses II dye his hair red?,,undetermined,
dragged-0383,1,conflicting_opinions,Did Pharaoh Ramses II dye his hair red?,,undetermined,
dragged-0383,2,conflicting_opinions,Did Pharaoh Ramses II dye his hair red?,,undetermined,
dragged-0383,3,conflicting_opinions,Did Pharaoh Ramses II dye his hair red?,,undetermined,
dragged-0383,4,conflicting_opinions,Did Pharaoh Ramses II dye his hair red?,,undetermined,
dragged-0383,5,conflicting_opinions,Did Pharaoh Ramses II dye his hair red?,,undetermined,
dragged-0383,6,conflicting_opinions,Did Pharaoh Ramses II dye his hair red?,,undetermined,
dragged-0392,0,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,1,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,2,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,3,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,4,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,5,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,6,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,7,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0392,8,conflicting_opinions,in what year did the spaniards and portuguese drive the arabic moors,,undetermined,
dragged-0394,0,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,1,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,2,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,3,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,4,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,5,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,6,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,7,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,8,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,9,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,10,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,11,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0394,12,conflicting_opinions,Does playing violent video games lead to aggressive behavior?,,undetermined,
dragged-0396,0,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,1,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,2,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,3,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,4,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,5,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,6,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,7,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,8,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,9,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0396,10,conflicting_opinions,Is remote work more productive than office work?,,undetermined,
dragged-0397,0,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,1,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,2,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,3,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,4,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,5,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,6,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,7,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0397,8,conflicting_opinions,Do older people need less sleep?,,undetermined,
dragged-0398,0,conflicting_opinions,Should pregnant women follow a vegan diet?,,undetermined,
dragged-0398,1,conflicting_opinions,Should pregnant women follow a vegan diet?,,undetermined,
dragged-0398,2,conflicting_opinions,Should pregnant women follow a vegan diet?,,undetermined,
dragged-0398,3,conflicting_opinions,Should pregnant women follow a vegan diet?,,undetermined,
dragged-0398,4,conflicting_opinions,Should pregnant women follow a vegan diet?,,undetermined,
dragged-0398,5,conflicting_opinions,Should pregnant women follow a vegan diet?,,undetermined,
dragged-0398,6,conflicting_opinions,Should pregnant women follow a vegan diet?,,undetermined,
dragged-0404,0,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,1,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,2,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,3,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,4,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,5,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,6,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,7,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,8,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,9,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0404,10,conflicting_opinions,Was the sexual revolution of the 1960s a liberating moment for women?,,undetermined,
dragged-0406,0,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0406,1,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0406,2,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0406,3,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0406,4,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0406,5,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0406,6,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0406,7,conflicting_opinions,Are sliders bad for SEO?,,undetermined,
dragged-0409,0,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,1,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,2,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,3,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,4,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,5,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,6,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,7,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,8,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,9,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,10,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,11,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0409,12,conflicting_opinions,Could there feasibly be life in the clouds of Venus?,,undetermined,
dragged-0410,0,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0410,1,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0410,2,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0410,3,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0410,4,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0410,5,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0410,6,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0410,7,conflicting_opinions,Are curved TV screens better for viewing?,,undetermined,
dragged-0412,0,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,1,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,2,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,3,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,4,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,5,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,6,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,7,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,8,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0412,9,conflicting_opinions,Can vegans eat Oysters?,,undetermined,
dragged-0415,0,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,1,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,2,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,3,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,4,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,5,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,6,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,7,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0415,8,conflicting_opinions,when did the word of wisdom become mandatory?,,undetermined,
dragged-0436,0,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,1,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,2,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,3,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,4,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,5,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,6,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,7,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,8,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,9,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,10,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,11,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,12,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,13,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,14,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,15,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,16,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,17,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,18,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0436,19,conflicting_opinions,Can you get rid of cellulite with exercise?,,undetermined,
dragged-0437,0,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,1,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,2,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,3,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,4,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,5,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,6,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,7,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,8,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,9,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,10,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0437,11,conflicting_opinions,Is Leukemia hereditary?,,undetermined,
dragged-0442,0,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,1,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,2,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,3,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,4,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,5,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,6,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,7,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0442,8,conflicting_opinions,Can you use dishwater to water plants?,,undetermined,
dragged-0443,0,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,1,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,2,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,3,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,4,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,5,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,6,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,7,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,8,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0443,9,conflicting_opinions,Are online degrees valued less by employers?,,undetermined,
dragged-0447,0,conflicting_opinions,Can drinking coffee prevent type 2 diabetes?,,undetermined,
dragged-0447,1,conflicting_opinions,Can drinking coffee prevent type 2 diabetes?,,undetermined,
dragged-0447,2,conflicting_opinions,Can drinking coffee prevent type 2 diabetes?,,undetermined,
dragged-0447,3,conflicting_opinions,Can drinking coffee prevent type 2 diabetes?,,undetermined,
dragged-0447,4,conflicting_opinions,Can drinking coffee prevent type 2 diabetes?,,undetermined,
dragged-0447,5,conflicting_opinions,Can drinking coffee prevent type 2 diabetes?,,undetermined,
dragged-0447,6,conflicting_opinions,Can drinking coffee prevent type 2 diabetes?,,undetermined,
dragged-0449,0,conflicting_opinions,Should sex education be taught in schools?,,undetermined,
dragged-0449,1,conflicting_opinions,Should sex education be taught in schools?,,undetermined,
dragged-0449,2,conflicting_opinions,Should sex education be taught in schools?,,undetermined,
dragged-0449,3,conflicting_opinions,Should sex education be taught in schools?,,undetermined,
dragged-0449,4,conflicting_opinions,Should sex education be taught in schools?,,undetermined,
dragged-0449,5,conflicting_opinions,Should sex education be taught in schools?,,undetermined,
dragged-0449,6,conflicting_opinions,Should sex education be taught in schools?,,undetermined,
dragged-0453,0,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,1,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,2,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,3,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,4,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,5,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,6,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,7,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0453,8,conflicting_opinions,When did Mark Cuban sell the Mavericks?,,undetermined,
dragged-0457,0,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,1,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,2,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,3,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,4,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,5,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,6,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,7,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,8,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,9,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0457,10,conflicting_opinions,Did Neanderthals interbreed with modern humans?,,undetermined,
dragged-0007,0,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0007,1,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0007,2,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0007,3,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0007,4,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0007,5,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0007,6,misinformation,Where did the expression a bridge too far come from?,1,derived_stringmatch,
dragged-0007,7,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0007,8,misinformation,Where did the expression a bridge too far come from?,1,derived_stringmatch,
dragged-0007,9,misinformation,Where did the expression a bridge too far come from?,0,derived_stringmatch,
dragged-0155,0,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,1,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,2,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,3,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,4,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,5,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,6,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,7,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0155,8,misinformation,How many FIFA World Cups has Argentina won?,,undetermined,
dragged-0257,0,misinformation,What is the best-selling jazz album of all time?,1,derived_stringmatch,
dragged-0257,1,misinformation,What is the best-selling jazz album of all time?,0,derived_stringmatch,
dragged-0257,2,misinformation,What is the best-selling jazz album of all time?,1,derived_stringmatch,
dragged-0257,3,misinformation,What is the best-selling jazz album of all time?,1,derived_stringmatch,
dragged-0257,4,misinformation,What is the best-selling jazz album of all time?,0,derived_stringmatch,
dragged-0257,5,misinformation,What is the best-selling jazz album of all time?,1,derived_stringmatch,
dragged-0257,6,misinformation,What is the best-selling jazz album of all time?,0,derived_stringmatch,
dragged-0257,7,misinformation,What is the best-selling jazz album of all time?,0,derived_stringmatch,
dragged-0257,8,misinformation,What is the best-selling jazz album of all time?,1,derived_stringmatch,
dragged-0422,0,misinformation,When did season 5 of prison break come out?,0,derived_stringmatch,
dragged-0422,1,misinformation,When did season 5 of prison break come out?,0,derived_stringmatch,
dragged-0422,2,misinformation,When did season 5 of prison break come out?,1,derived_stringmatch,
dragged-0422,3,misinformation,When did season 5 of prison break come out?,0,derived_stringmatch,
dragged-0422,4,misinformation,When did season 5 of prison break come out?,1,derived_stringmatch,
dragged-0422,5,misinformation,When did season 5 of prison break come out?,0,derived_stringmatch,
dragged-0422,6,misinformation,When did season 5 of prison break come out?,0,derived_stringmatch,
dragged-0422,7,misinformation,When did season 5 of prison break come out?,0,derived_stringmatch,
dragged-0422,8,misinformation,When did season 5 of prison break come out?,0,derived_stringmatch,
dragged-0438,0,misinformation,when was nutella first sold,1,derived_stringmatch,
dragged-0438,1,misinformation,when was nutella first sold,1,derived_stringmatch,
dragged-0438,2,misinformation,when was nutella first sold,0,derived_stringmatch,
dragged-0438,3,misinformation,when was nutella first sold,1,derived_stringmatch,
dragged-0438,4,misinformation,when was nutella first sold,1,derived_stringmatch,
dragged-0438,5,misinformation,when was nutella first sold,1,derived_stringmatch,
dragged-0438,6,misinformation,when was nutella first sold,1,derived_stringmatch,
dragged-0438,7,misinformation,when was nutella first sold,0,derived_stringmatch,
dragged-0003,0,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,correct
dragged-0003,1,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,noise
dragged-0003,2,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,correct
